population,track,sample_rate,cutoff,energy_ratio,cutoff_std,residual_floor_db,container_kbps
arm_vorbis_q8,027-01-Dimlite-Kitty-Cradle-Fog.flac,44100,22050.0,2.502e-05,0.0,nan,954
arm_vorbis_q8,028-04-Lisu-Yue-phue-alcool-de-ma-s.flac,44100,22050.0,4.128e-08,0.0,nan,427
arm_vorbis_q8,029-05-Kuusow-Kurtunwaarey-Amin-Xaaji-Cusmaan-Cabdul.flac,44100,22050.0,1.195e-06,0.0,nan,789
arm_vorbis_q8,030-06-S-bastien-Tellier-Benny.flac,44100,21500.0,5.598e-05,0.0,nan,960
arm_vorbis_q8,031-07-Shkoon-Just-Emma-Id.flac,44100,22050.0,1.220e-08,0.0,nan,534
arm_vorbis_q8,032-05-2kilos-more-Cache-feu.flac,44100,21000.0,4.520e-06,0.0,nan,861
arm_vorbis_q8,033-01-Daylight-Rising.flac,44100,21250.0,7.064e-06,0.0,nan,860
arm_vorbis_q8,034-09-Snow-Ghosts-Bowline.flac,44100,20250.0,1.589e-06,0.0,-65.8,763
arm_vorbis_q8,035-16-Slow-Air-In-Dropped-D.flac,44100,21000.0,9.069e-07,0.0,nan,515
arm_vorbis_q8,036-08-Nicolas-Comment-Amaurose.flac,44100,21000.0,2.129e-05,0.0,nan,877
arm_vorbis_q8,037-02-Super-Cayor-De-Dakar-Emboutaieillage.flac,44100,22050.0,5.425e-04,0.0,nan,786
arm_vorbis_q8,038-11-Red-Hot-Chili-Peppers-This-velvet-glove.flac,44100,22050.0,1.380e-05,0.0,nan,1045
arm_vorbis_q8,039-13-Kat-Onoma-Change-blues.flac,44100,20750.0,1.645e-06,0.0,nan,886
arm_vorbis_q8,040-11-Xploding-Plastix-Far-flung-tonic.flac,44100,21000.0,1.057e-04,0.0,nan,1044
arm_vorbis_q8,041-07-Mondkopf-Summer-afternoon-on-the-carribean-se.flac,44100,19000.0,6.394e-04,0.0,-64.8,875
arm_vorbis_q8,042-04-Keletigui-et-ses-Tambourinis-Nadia.flac,44100,22050.0,4.394e-06,0.0,nan,459
arm_vorbis_q8,043-03-Massive-Attack-Inertia-Creeps-Manic-Street-Pr.flac,44100,20750.0,9.376e-06,0.0,nan,947
arm_vorbis_q8,044-02-Various-Artists-Ka-mea-mea.flac,44100,20500.0,1.108e-07,0.0,-39.1,658
arm_vorbis_q8,045-08-DJ-Katapila-Trotro-instrumental.flac,44100,17750.0,1.512e-04,0.0,nan,855
arm_vorbis_q8,046-04-Clelia-Felix-Shine-so-bright.flac,44100,21750.0,9.576e-05,0.0,nan,984
arm_vorbis_q8,047-03-Lemma-Souad-Asla-Maachouk-Nbi.flac,44100,21250.0,2.562e-04,0.0,nan,931
arm_vorbis_q8,048-08-Gabriel-Romero-La-Piragua.flac,44100,19750.0,3.941e-07,0.0,-59.4,876
arm_vorbis_q8,049-Nigeria-70-vol-1-Lagos-jump-09-Chief-Checker-Afr.flac,44100,21000.0,1.573e-05,0.0,nan,940
arm_vorbis_q8,050-08-Boubacar-Traor-Pierrette.flac,44100,20000.0,6.811e-07,0.0,-57.1,742
arm_vorbis_q8,051-07-Coldcut-x-On-U-Sound-Kajra-mohobbat-wala-feat.flac,44100,21000.0,1.607e-06,0.0,nan,778
arm_vorbis_q8,052-06-Papa-Wemba-Efeka-mandundu.flac,44100,19750.0,1.936e-07,0.0,-43.7,613
arm_vorbis_q8,053-03-Jupiter-Okwess-Ofakombolo.flac,44100,20250.0,6.190e-05,0.0,-58.8,979
arm_vorbis_q8,054-10-George-Bruns-Two-dogs-and-a-cycle.flac,44100,19750.0,9.192e-07,0.0,-49.1,728
arm_vorbis_q8,055-01-Godspeed-You-Black-Emperor-Undoing-a-luciferi.flac,44100,20500.0,3.822e-07,0.0,-48.6,856
arm_vorbis_q8,056-14-Hlamalani.flac,44100,21750.0,1.134e-04,0.0,nan,940
arm_vorbis_q8,057-02-Nass-El-Ghiwan-El-Mekkaoui-le-mecquois.flac,44100,20500.0,4.090e-07,0.0,-45.2,652
arm_vorbis_q8,058-01-Piny-Runa-Woko.flac,44100,20500.0,2.086e-06,0.0,-50.9,757
arm_vorbis_q8,059-01-Genesis-Gospel-Singers-Momma-mo-akoma-ntutu.flac,44100,22050.0,1.769e-05,0.0,nan,911
arm_vorbis_q8,060-13-Naomi-The-Boys-Bad-loser.flac,44100,22050.0,4.686e-05,0.0,nan,1029
arm_vorbis_q8,061-07-Black-Truth-Rhythm-Band-Imo.flac,44100,17250.0,8.962e-09,0.0,nan,724
arm_vorbis_q8,062-03-Alpha-Blondy-Jah-glory.flac,44100,20500.0,1.523e-05,0.0,-59.9,760
arm_vorbis_q8,063-09-Rodolphe-Burger-Billy-the-kid.flac,44100,22050.0,8.959e-07,0.0,nan,644
arm_vorbis_q8,064-01-Blank-Jones-Feat-Mike-Francis-Someone-like-yo.flac,44100,21000.0,1.378e-05,0.0,nan,859
arm_vorbis_q8,065-05-Quizas-Quizas.flac,44100,22050.0,1.227e-05,0.0,nan,823
arm_vorbis_q8,066-04-Etoile-de-Dakar-My-wa-wa.flac,44100,21500.0,2.962e-06,0.0,nan,860
arm_vorbis_q8,067-03-The-Streets-Let-s-push-things-forward.flac,44100,22050.0,5.454e-06,0.0,nan,959
arm_vorbis_q8,068-08-Eddie-Palmieri-Cal-Tjader-Bamboleate.flac,44100,21000.0,2.018e-07,0.0,nan,904
arm_vorbis_q8,069-02-Eden-Ahbez-The-wanderer.flac,44100,20750.0,2.005e-07,0.0,nan,675
arm_vorbis_q8,070-02-Guts-Good-morning.flac,44100,21500.0,1.287e-05,0.0,nan,853
arm_vorbis_q8,071-01-Jaipur-Kawa-Brass-Band-Piya-tu-ab-aaja.flac,44100,16250.0,3.150e-07,0.0,nan,875
arm_vorbis_q8,072-05-Simo-Moumen-Samsara.flac,44100,19500.0,2.788e-05,0.0,-71.6,1086
arm_vorbis_q8,073-10-Vanilla-Fudge-Eleanor-rigby.flac,44100,20500.0,3.621e-06,0.0,-50.0,574
arm_vorbis_q8,074-09-Koki-Nakano-Lift.flac,44100,20750.0,5.967e-08,0.0,nan,646
arm_vorbis_q8,075-03-Jordi-Savall-El-rey-de-francia-esmirna.flac,44100,21000.0,3.293e-07,0.0,nan,610
arm_vorbis_q8,076-20-Fran-ois-Couperin-O-salutaris.flac,44100,22050.0,1.214e-08,0.0,nan,444
arm_vorbis_q8,077-01-Jaga-Jazzist-All-i-know-is-tonight.flac,44100,22050.0,3.673e-05,0.0,nan,943
arm_vorbis_q8,078-04-Kat-Onoma-La-chambre.flac,44100,21000.0,1.639e-06,0.0,nan,736
arm_vorbis_q8,079-04-Gwen-McCrae-Let-s-straighten-it-out.flac,44100,21250.0,2.712e-05,0.0,nan,881
wild_owner,01 Sunlight (Breeze & Styles remix).wav,44100,20250.0,3.203e-05,117.9,-57.8,1411
wild_owner,02 Feeling Fine (Darren Styles mix).wav,44100,18500.0,1.839e-06,117.9,nan,1411
wild_owner,03 Blue Anthem.wav,44100,19750.0,2.527e-05,0.0,-67.4,1411
wild_owner,04 Chemical Love (Hardcore mix).wav,44100,20000.0,8.920e-06,235.7,-71.0,1411
wild_owner,05 Taking Me Higher.wav,44100,20000.0,3.381e-05,0.0,-63.8,1411
wild_owner,06 Aurora.wav,44100,20250.0,2.208e-06,204.1,-66.8,1411
wild_owner,07 Heartbeatz (Scott Brown remix).wav,44100,19500.0,2.063e-06,117.9,-70.1,1411
wild_owner,08 I Would Stay (Scott Brown Hardcore mix).wav,44100,18500.0,6.137e-06,589.3,nan,1411
wild_owner,09 Drop the Beats.wav,44100,19750.0,7.346e-06,117.9,-67.9,1411
wild_owner,10 Suck My…!.wav,44100,19500.0,7.791e-06,117.9,-66.7,1411
wild_owner,11 You’re My Angel.wav,44100,20000.0,3.035e-05,0.0,-73.0,1411
wild_owner,12 Cokane (Back to Basics mix).wav,44100,18250.0,2.323e-06,117.9,nan,1411
wild_owner,"13 24,7 (Breeze & Styles remix).wav",44100,19250.0,4.208e-06,235.7,-70.3,1411
wild_owner,14 The Craft.wav,44100,19750.0,1.638e-06,0.0,-67.2,1411
wild_owner,15 Free Again.wav,44100,19750.0,3.184e-06,117.9,-68.6,1411
wild_owner,16 Dancing the Night Away (Gammer remix).wav,44100,15750.0,1.327e-08,1885.6,nan,1411
wild_owner,17 Injected With a Poison (Hixxy’s HTID remix (Harcode Til I Die)).wav,44100,19500.0,4.789e-06,117.9,-63.6,1411
wild_owner,01 Won’t Forget These Days.wav,44100,19250.0,3.375e-05,0.0,-71.5,1411
wild_owner,02 Fell From the Stars.wav,44100,20000.0,1.887e-05,117.9,-72.3,1411
wild_owner,03 Make the Beat Drop.wav,44100,19500.0,4.325e-06,471.4,-71.1,1411
wild_owner,04 The Way (Put Your Hand in My Hand) (Breeze & Styles remix).wav,44100,20500.0,7.355e-05,0.0,-70.8,1411
wild_owner,05 Be Cool (Dougal & Gammer remix).wav,44100,20250.0,9.624e-05,0.0,-74.1,1411
wild_owner,06 Pretty Green Eyes (hardcore remix).wav,44100,19500.0,5.082e-06,117.9,-69.1,1411
wild_owner,07 Fly With You.wav,44100,20000.0,7.440e-05,117.9,-76.0,1411
wild_owner,08 One and Only.wav,44100,20500.0,1.565e-04,0.0,-70.8,1411
wild_owner,09 Star Tonight.wav,44100,20000.0,5.154e-05,117.9,-71.6,1411
wild_owner,10 The Piano Song.wav,44100,20250.0,4.740e-05,117.9,-73.2,1411
wild_owner,11 Yo DJ.wav,44100,20250.0,5.115e-05,117.9,-75.1,1411
wild_owner,12 Through the Darkness.wav,44100,19750.0,1.895e-05,235.7,-72.4,1411
wild_owner,13 Angel Eyes.wav,44100,19500.0,1.127e-05,235.7,-69.0,1411
wild_owner,14 Stomp.wav,44100,20250.0,8.506e-05,0.0,-71.1,1411
wild_owner,15 No More Joking (Sy & Unknown remix).wav,44100,20000.0,1.463e-05,117.9,-66.2,1411
wild_owner,16 Eternal Darkness.wav,44100,20500.0,5.487e-05,117.9,-74.6,1411
wild_owner,17 Know the Score.wav,44100,20250.0,2.331e-05,117.9,-70.5,1411
wild_eye,01 Groove Control.wav,44100,20250.0,3.446e-05,117.9,-61.8,1411
wild_eye,02 Discoland.wav,44100,20250.0,1.778e-05,117.9,-59.9,1411
wild_eye,03 Feel Real Free.wav,44100,20000.0,7.723e-06,117.9,-61.6,1411
wild_eye,04 Samplemania.wav,44100,20250.0,9.547e-05,0.0,-63.7,1411
wild_eye,05 In Complete Darkness (Slipmatt remix).wav,44100,20250.0,1.962e-05,117.9,-64.5,1411
wild_eye,06 Take Me Away (Slipmatt remix).wav,44100,20250.0,1.047e-04,0.0,-70.0,1411
wild_eye,07 Perfect Dreams.wav,44100,20250.0,1.983e-05,0.0,-69.0,1411
wild_eye,08 Let the Music.wav,44100,20250.0,5.601e-05,117.9,-65.0,1411
wild_eye,09 On Top (Hixxy remix).wav,44100,20250.0,1.687e-05,117.9,-64.8,1411
wild_eye,10 Love of My Life.wav,44100,20500.0,2.124e-05,0.0,-60.6,1411
wild_eye,11 Pacific Sun.wav,44100,20250.0,2.778e-05,117.9,-58.5,1411
wild_eye,12 Devotion.wav,44100,20000.0,3.671e-05,117.9,-69.6,1411
wild_eye,13 Luv U More.wav,44100,19750.0,3.842e-06,117.9,-69.3,1411
wild_eye,14 Six Days.wav,44100,20250.0,7.649e-05,0.0,-56.5,1411
wild_eye,15 Party Time (remix).wav,44100,20500.0,1.735e-04,0.0,-66.6,1411
wild_eye,16 Really Love You.wav,44100,20250.0,3.238e-05,0.0,-71.8,1411
wild_eye,17 Power of Love.wav,44100,20250.0,8.780e-05,117.9,-67.9,1411
wild_eye,18 Rainbow Islands.wav,44100,20500.0,4.038e-04,0.0,-73.0,1411
wild_eye,19 Paradise in Dreams.wav,44100,20250.0,2.983e-05,117.9,-65.0,1411
